TRIM(pref_turnsmeon),
,
,
,
,
|4|5|7|8|11|13|14|15|16|17|18|20|22|28|29|,
,
,
,
,
,
,
,
,
,
,
,
,
|4|5|7|11|18|20|21|22|,
|5|8|11|17|25|27|,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
|4|5|8|10|13|15|17|18|20|21|22|25|27|28|29|,
|2|4|5|10|11|14|15|17|20|21|22|23|27|,
,
|4|5|7|8|10|11|13|14|15|16|17|18|20|21|22|,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
|3|4|7|8|11|13|14|20|21|22|26|27|,
,
,
,
,
,
,
|7|9|11|14|15|16|17|,
,
,
,
,
,
,
,
,
,
,
|4|5|8|10|11|17|18|20|22|25|27|,
,
,
|4|5|11|14|17|20|25|,
,
,
|2|4|7|8|11|14|15|21|22|,
,
,
,
,
,
,
|4|5|11|14|18|20|22|26|27|29|,
|4|5|7|11|14|18|20|22|25|,
|3|4|5|7|11|13|14|16|18|20|22|27|,
,
,
,
|2|3|4|5|7|9|10|11|14|15|17|18|20|22|24|25|26|27|28|29|,
,
,
,
,
,
,
,
|7|8|14|16|18|20|28|,
,
,
,
,
,
,
|2|3|4|5|7|8|10|11|12|14|15|17|18|20|22|25|26|27|28|29|,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
|4|5|7|8|9|10|15|16|18|21|22|23|27|,
,
,
|11|54|17|,
,
,
,
,
|4|5|11|17|18|20|22|27|,
|44|45|10|11|14|17|16|55|56|,
,
,
,
,
,
,
|2|3|4|5|6|7|8|10|11|12|13|14|15|16|17|18|20|21|22|23|24|25|26|27|28|29|,
|35|42|45|4|49|10|52|11|54|14|12|16|55|56|57|,
,
,
|2|3|4|5|6|7|8|10|11|12|14|15|16|17|18|20|22|23|24|25|26|27|28|29|,
|4|5|7|8|10|11|13|14|15|18|20|21|22|26|27|28|29|,
,
,
,
,
,
|4|11|12|14|17|18|37|48|10|54|,
,
|3|5|11|14|15|17|18|22|26|27|29|,
,
,
,
,
,
,
,
,
,
,
|4|5|10|11|13|17|18|25|26|27|,
|4|18|8|27|40|11|14|16|,
,
,
,
,
,
,
,
,
|4|8|13|14|15|21|22|25|,
,
|2|3|4|5|7|8|11|14|15|16|17|18|20|22|23|24|25|26|27|29|,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
|4|5|7|8|10|11|14|15|17|20|22|26|27|28|29|,
,
,
,
,
|5|8|10|11|13|14|15|18|20|21|22|23|25|26|27|28|29|,
|4|18|14|17|,
,
,
,
,
,
,
|5|7|10|11|16|17|18|20|22|24|25|27|,
,
,
,
,
,
,
,
,
,
|3|5|6|7|11|16|17|18|20|22|25|26|27|,
,
,
,
,
,
,
,
,
|4|5|7|11|12|13|14|17|18|20|22|,
,
,
,
,
,
,
,
,
,
,
,
,
,
|7|13|14|15|20|22|,
|2|3|5|10|11|15|17|18|20|21|22|25|28|29|,
,
|7|10|11|14|15|18|20|22|,
,
,
,
,
,
,
|4|5|11|15|18|,
,
,
|4|8|14|16|17|20|22|27|29|,
,
|1|3|4|5|7|11|14|15|17|18|20|27|,
|2|3|4|5|7|8|10|11|14|15|16|18|20|22|26|27|28|29|,
,
,
,
,
,
|4|5|7|8|10|11|13|14|15|18|20|21|22|25|26|27|28|29|,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
|5|10|11|12|14|17|18|20|21|22|26|27|,
,
,
,
,
,
,
,
,
,
,
,
|2|3|5|7|8|10|11|12|13|14|15|16|18|20|22|25|27|,
,
,
,
,
,
,
,
|13|14|17|22|27|,
|3|7|11|14|17|20|26|,
,
|7|11|18|,
,
,
,
,
,
|3|4|5|6|7|8|10|11|14|15|16|17|18|20|22|25|27|28|29|,
,
|2|3|4|7|9|11|13|14|18|21|26|27|,
,
,
,
,
,
,
,
,
,
,
|3|4|8|13|18|21|22|27|29|,
,
,
,
,
|3|10|15|16|17|18|20|22|25|29|,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
|3|4|5|7|11|12|14|17|20|22|23|27|,
,
,
,
,
|5|7|11|14|15|16|17|18|20|22|23|24|25|27|,
|2|3|4|5|6|7|8|10|11|12|14|15|16|17|18|20|22|25|29|,
,
,
,
|11|17|20|,
|4|5|7|18|20|22|27|,
,
,
,
,
,
,
,
,
,
,
,
|3|4|7|14|16|17|18|20|29|,
,
,
,
,
|4|5|7|8|10|11|12|13|14|15|18|20|21|22|26|27|,
,
,
,
,
,
,
,
,
,
,
|3|4|5|7|11|14|17|18|19|20|21|22|23|24|25|27|29|,
,
,
,
,
,
,
,
,
,
,
,
,
|2|3|4|5|7|8|11|14|15|16|18|20|22|25|27|28|29|,
|32|30|42|44|4|48|10|11|,
,
,
|4|5|10|18|20|22|25|27|29|,
,
,
,
,
,
,
,
,
,
,
||,
,
,
,
,
|32|37|45|4|18|48|49|11|9|,
|2|3|4|5|7|8|11|14|16|17|18|20|22|23|24|27|,
,
,
,
,
,
|2|3|4|5|7|8|10|11|12|13|14|15|16|17|18|20|21|22|25|26|27|29|,
,
,
|7|11|13|22|28|,
,
,
,
,
,
,
|2|3|4|5|7|8|11|12|15|17|18|20|22|25|27|28|29|,
|1|4|18|17|,
|4|5|7|14|15|16|20|21|22|23|24|25|26|29|,
|7|11|13|15|21|22|,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
|3|4|5|10|13|14|15|18|25|27|,
,
|3|7|11|18|20|22|26|27|,
,
,
,
,
,
,
|5|14|15|20|21|22|28|29|,
,
,
,
,
,
,
,
,
|2|3|4|5|7|8|14|15|17|18|20|22|23|27|28|29|,
|2|3|11|15|18|20|22|29|,
,
,
|4|5|6|7|8|10|12|14|15|20|22|25|27|,
|4|5|8|10|11|13|14|15|17|18|21|25|26|28|29|,
,
,
,
,
,
,
|2|5|7|12|14|15|17|20|21|22|23|26|27|28|,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
|4|5|7|14|17|20|22|27|,
,
,
,
|2|3|4|5|10|15|17|18|20|22|28|29|,
,
,
,
,
|5|7|10|14|17|18|20|21|22|27|,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
|31|32|33|34|45|4|48|10|11|17|,
,
,
,
,
|32|38|44|45|4|48|49|11|14|9|16|55|56|57|,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
|2|3|5|7|11|15|20|22|23|26|27|,
,
,
,
,
|4|5|10|11|18|20|21|22|26|27|28|29|,
,
,
,
,
,
,
,
,
,
|2|3|4|5|7|8|11|13|14|15|16|18|21|26|27|28|29|,
|4|7|8|13|14|15|20|22|25|26|27|,
|11|,
,
,
,
|4|5|11|18|20|21|22|26|,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
|17|18|,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
|4|5|8|10|11|14|15|17|20|22|25|28|29|,
|4|18|48|49|50|11|53|54|14|17|,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
|4|7|16|20|22|,
,
,
,
,
,
,
,
|34|35|45|18|48|17|60|,
,
,
,
|2|3|4|7|10|11|14|15|20|22|26|,
,
,
|2|4|5|7|8|11|12|14|15|18|20|21|22|23|26|27|28|29|,
,
,
|3|5|8|10|11|15|17|18|20|22|23|29|,
,
,
,
,
|31|32|49|10|14|55|,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
|5|6|11|20|22|27|,
|45|4|48|17|,
,
,
,
,
,
,
|3|11|17|18|20|22|25|,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
|4|18|12|,
,
,
,
,
,
,
,
,
,
,
,
|4|5|7|10|17|20|21|22|23|25|27|,
,
,
,
|2|3|4|5|10|11|14|15|16|17|18|20|22|23|25|27|,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
|4|5|7|11|12|14|16|18|21|26|27|28|29|,
,
,
,
,
,
,
,
,
,
|2|3|7|14|15|17|18|20|22|28|,
|4|5|6|7|8|10|13|14|15|17|18|20|22|26|29|,
,
,
|44|45|18|48|49|11|,
,
,
,
|2|4|6|7|11|14|15|17|18|20|22|23|26|27|28|29|,
,
,
,
|4|5|10|11|14|15|16|17|18|20|22|23|25|28|29|,
|2|4|5|7|11|13|14|18|20|22|28|29|,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
|3|4|5|11|13|14|18|20|21|22|,
,
|4|7|10|11|20|22|,
,
,
,
,
,
,
|2|3|4|5|7|8|10|11|14|15|17|18|20|22|24|25|27|28|29|,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
|18|49|50|17|,
,
|7|8|11|14|18|20|22|27|28|29|,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
|4|7|11|14|15|20|26|,
,
,
,
|4|18|32|35|36|37|27|28|41|10|26|43|14|44|46|,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
|4|7|10|11|28|29|,
,
,
,
,
|2|3|4|5|8|18|20|22|,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
|5|11|15|16|18|20|21|22|26|27|28|29|,
,
,
,
,
,
,
,
,
,
,
,
,
,
|2|3|4|5|6|7|8|10|11|12|14|15|16|17|18|20|22|23|24|25|26|27|28|29|,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
|4|11|13|14|,
,
,
,
,
,
,
,
|4|8|11|14|15|16|17|18|20|22|23|24|25|27|28|29|,
|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
|2|3|4|5|6|8|9|10|12|15|17|20|23|24|29|,
,
,
|1|2|3|5|6|10|12|15|16|17|18|20|22|23|24|25|26|27|28|,
,
,
,
,
,
,
,
,
,
,
,
,
|5|13|21|,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
|1|4|5|13|21|23|24|27|28|29|,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
|4|7|8|10|15|17|24|25|29|,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
|4|5|7|9|11|13|14|15|17|18|20|22|27|28|,
,
,
,
,
,
,
,
,
|7|17|20|22|23|25|29|,
,
,
,
,
,
,
,
,
,
,
,
,
,
|3|4|5|6|10|15|17|18|22|25|27|,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|,
,
,
,
,
,
,
,
|5|7|11|14|15|16|20|22|29|,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
